Sample,File,Log Likelihood,# of Tokens,Perplexity
173,chunk_27925.txt,3.36842679977417,125,29.03281593322754
174,chunk_42554.txt,2.3486385345458984,643,10.47130298614502
175,chunk_12633.txt,2.0028867721557617,619,7.4104180335998535
176,chunk_46164.txt,2.535428762435913,579,12.621842384338379
177,chunk_55543.txt,3.020536422729492,1119,20.502286911010742
178,chunk_49892.txt,2.6135127544403076,762,13.646904945373535
179,chunk_1430.txt,3.0954391956329346,584,22.096942901611328
180,chunk_43265.txt,2.405799150466919,390,11.087286949157715
181,chunk_56505.txt,2.9445509910583496,417,19.00212860107422
182,chunk_11841.txt,3.0892069339752197,108,21.95965576171875
183,chunk_50879.txt,2.448118209838867,1422,11.566560745239258
184,chunk_16725.txt,2.5687832832336426,1508,13.049936294555664
185,chunk_62046.txt,2.1461527347564697,854,8.55189323425293
186,chunk_28964.txt,3.119934320449829,811,22.6448917388916
187,chunk_41014.txt,2.415012836456299,971,11.189913749694824
188,chunk_56453.txt,2.378244638442993,850,10.785953521728516
189,chunk_31516.txt,1.933504343032837,823,6.913695812225342
190,chunk_53071.txt,2.414436101913452,809,11.183462142944336
191,chunk_42242.txt,2.545048236846924,1012,12.743843078613281
192,chunk_26483.txt,2.980424642562866,462,19.696178436279297
193,chunk_1150.txt,2.3247287273406982,793,10.223906517028809
194,chunk_37474.txt,2.5910604000091553,680,13.343914031982422
195,chunk_45486.txt,2.9350833892822266,124,18.82307243347168
196,chunk_8304.txt,3.102443218231201,331,22.25225257873535
197,chunk_46548.txt,2.373650550842285,572,10.736515045166016
198,chunk_33049.txt,2.493536949157715,669,12.104012489318848
199,chunk_11600.txt,2.5581459999084473,634,12.911856651306152
200,chunk_6370.txt,2.788161516189575,437,16.251115798950195
201,chunk_5789.txt,2.502073049545288,1165,12.207775115966797
202,chunk_15183.txt,2.5405261516571045,781,12.686344146728516
203,chunk_49329.txt,4.677124977111816,27,107.46067810058594
204,chunk_6792.txt,2.7766003608703613,914,16.064315795898438
205,chunk_32538.txt,2.5117249488830566,1380,12.326173782348633
206,chunk_24698.txt,2.909125566482544,496,18.34075355529785
