Sample,File,Log Likelihood,# of Tokens,Perplexity
154,chunk_60800.txt,2.583448648452759,911,13.242729187011719
155,chunk_5995.txt,2.3702313899993896,773,10.699868202209473
156,chunk_59224.txt,2.1932737827301025,772,8.964512825012207
157,chunk_51950.txt,2.4375829696655273,751,11.445343971252441
158,chunk_34415.txt,2.94746732711792,384,19.057626724243164
159,chunk_45133.txt,2.816862106323242,1267,16.724288940429688
160,chunk_16240.txt,2.9740285873413086,799,19.57060432434082
161,chunk_26673.txt,2.8264079093933105,800,16.884700775146484
162,chunk_48666.txt,2.5519111156463623,347,12.83160400390625
163,chunk_46648.txt,2.746042013168335,770,15.580841064453125
164,chunk_14680.txt,3.4261090755462646,710,30.756738662719727
165,chunk_56671.txt,2.691114902496338,854,14.748108863830566
166,chunk_60262.txt,2.690687417984009,1044,14.741806983947754
167,chunk_48724.txt,2.8266263008117676,901,16.88838768005371
168,chunk_14165.txt,2.870750904083252,517,17.650266647338867
169,chunk_33012.txt,3.1467597484588623,742,23.260574340820312
170,chunk_787.txt,2.9216830730438232,104,18.572521209716797
171,chunk_4074.txt,2.5023231506347656,957,12.21082878112793
172,chunk_27925.txt,3.678724527359009,146,39.59585952758789
173,chunk_42554.txt,2.3581159114837646,664,10.571016311645508
174,chunk_12633.txt,2.0357563495635986,640,7.6580424308776855
175,chunk_46164.txt,2.581582546234131,600,13.218039512634277
176,chunk_55543.txt,3.0458528995513916,1140,21.027957916259766
177,chunk_49892.txt,2.6296510696411133,783,13.868929862976074
178,chunk_1430.txt,3.0946285724639893,605,22.079036712646484
179,chunk_43265.txt,2.473828077316284,411,11.867791175842285
180,chunk_56505.txt,2.9807722568511963,438,19.703025817871094
181,chunk_11841.txt,3.270886182785034,129,26.334667205810547
182,chunk_50879.txt,2.446960687637329,1443,11.553179740905762
183,chunk_16725.txt,2.572005033493042,1529,13.092047691345215
184,chunk_62046.txt,2.1723179817199707,875,8.778609275817871
185,chunk_28964.txt,3.13189435005188,832,22.9173526763916
186,chunk_41014.txt,2.4154410362243652,992,11.194706916809082
187,chunk_56453.txt,2.399610996246338,871,11.018889427185059
188,chunk_31516.txt,1.9583693742752075,844,7.0877604484558105
189,chunk_53071.txt,2.427368402481079,830,11.329029083251953
190,chunk_42242.txt,2.5490331649780273,1033,12.794727325439453
191,chunk_26483.txt,2.999197244644165,483,20.069419860839844
192,chunk_1150.txt,2.370011806488037,814,10.697518348693848
193,chunk_37474.txt,2.5852885246276855,701,13.267117500305176
194,chunk_45486.txt,3.069647789001465,145,21.534317016601562
195,chunk_8304.txt,3.1607072353363037,352,23.58727264404297
196,chunk_46548.txt,2.4003634452819824,593,11.027183532714844
197,chunk_33049.txt,2.5078468322753906,690,12.278464317321777
198,chunk_11600.txt,2.558544397354126,655,12.917001724243164
199,chunk_6370.txt,2.820420980453491,458,16.78391456604004
200,chunk_5789.txt,2.50679612159729,1186,12.265570640563965
201,chunk_15183.txt,2.545119524002075,802,12.7447509765625
202,chunk_49329.txt,5.370728015899658,48,215.01934814453125
203,chunk_6792.txt,2.789841890335083,935,16.278446197509766
204,chunk_32538.txt,2.522134780883789,1401,12.455157279968262
205,chunk_24698.txt,2.9229378700256348,517,18.595840454101562
206,chunk_45561.txt,3.053349018096924,779,21.18617820739746
207,chunk_43143.txt,2.950023651123047,846,19.10640525817871
208,chunk_13882.txt,2.9253792762756348,548,18.641294479370117
209,chunk_11588.txt,3.1539933681488037,642,23.429439544677734
210,chunk_51320.txt,2.7049405574798584,661,14.953428268432617
211,chunk_60423.txt,2.7733583450317383,341,16.012319564819336
212,chunk_14166.txt,2.336496591567993,823,10.344930648803711
213,chunk_47132.txt,2.06483793258667,523,7.8840203285217285
214,chunk_44866.txt,2.471069097518921,756,11.835092544555664
215,chunk_24269.txt,1.6181793212890625,437,5.043898582458496
216,chunk_28972.txt,2.814117670059204,1956,16.67845344543457
217,chunk_16345.txt,2.4389891624450684,857,11.46144962310791
218,chunk_21687.txt,2.5791995525360107,2998,13.186578750610352
219,chunk_12002.txt,2.7835216522216797,745,16.175886154174805
220,chunk_50685.txt,2.6570160388946533,855,14.253693580627441
221,chunk_19122.txt,2.3385703563690186,465,10.366405487060547
222,chunk_45738.txt,2.1914167404174805,629,8.947880744934082
223,chunk_40779.txt,2.5147125720977783,627,12.363054275512695
224,chunk_44016.txt,2.9418625831604004,603,18.95111083984375
225,chunk_15552.txt,2.9387786388397217,779,18.892757415771484
226,chunk_22085.txt,2.774665117263794,762,16.03325653076172
227,chunk_56810.txt,2.8534939289093018,740,17.348291397094727
228,chunk_26757.txt,2.699096918106079,532,14.866299629211426
229,chunk_57482.txt,3.0935773849487305,350,22.05583953857422
230,chunk_10540.txt,2.758817195892334,478,15.781166076660156
231,chunk_59800.txt,2.7402384281158447,714,15.490678787231445
232,chunk_17943.txt,2.856492757797241,830,17.400392532348633
233,chunk_54959.txt,2.602944850921631,884,13.50344467163086
234,chunk_36666.txt,2.6736605167388916,397,14.492924690246582
235,chunk_60790.txt,2.6635630130767822,464,14.347318649291992
236,chunk_32909.txt,2.3766958713531494,741,10.769261360168457
237,chunk_26639.txt,3.10341215133667,156,22.273822784423828
238,chunk_57857.txt,2.731581687927246,814,15.357157707214355
239,chunk_1201.txt,2.3158135414123535,856,10.133163452148438
240,chunk_37078.txt,2.60579776763916,784,13.542024612426758
241,chunk_42524.txt,2.860866069793701,765,17.476655960083008
242,chunk_4029.txt,2.604794979095459,1020,13.528451919555664
243,chunk_34697.txt,2.7684783935546875,637,15.934370040893555
244,chunk_9789.txt,2.5332117080688477,648,12.593890190124512
245,chunk_6387.txt,3.6551196575164795,344,38.67214584350586
246,chunk_60279.txt,2.403813123703003,944,11.065289497375488
247,chunk_16915.txt,2.555145502090454,705,12.873172760009766
248,chunk_31540.txt,2.436814069747925,779,11.43654727935791
249,chunk_587.txt,1.5036250352859497,698,4.497964859008789
250,chunk_50818.txt,2.624985694885254,877,13.804376602172852
251,chunk_2830.txt,2.4552409648895264,541,11.649240493774414
252,chunk_54614.txt,2.9658761024475098,818,19.41170310974121
253,chunk_59542.txt,2.2892909049987793,1272,9.867938041687012
254,chunk_23370.txt,2.7834341526031494,703,16.174470901489258
255,chunk_50372.txt,1.8929591178894043,822,6.638985633850098
256,chunk_36013.txt,2.812769889831543,763,16.655988693237305
257,chunk_28703.txt,3.21661639213562,612,24.943578720092773
258,chunk_26782.txt,2.776456356048584,799,16.062002182006836
259,chunk_949.txt,2.6661386489868164,788,14.384318351745605
260,chunk_8509.txt,2.4644386768341064,924,11.756880760192871
261,chunk_28295.txt,2.7209651470184326,642,15.19498062133789
262,chunk_7811.txt,4.999684810638428,50,148.36639404296875
263,chunk_52567.txt,2.548290729522705,1478,12.785231590270996
264,chunk_23629.txt,2.62361478805542,797,13.785465240478516
265,chunk_24595.txt,3.4237375259399414,606,30.683883666992188
266,chunk_52527.txt,2.3070878982543945,530,10.045129776000977
267,chunk_9808.txt,2.356992721557617,594,10.559149742126465
268,chunk_36151.txt,3.215768337249756,533,24.922433853149414
269,chunk_5714.txt,3.2359049320220947,113,25.42937469482422
270,chunk_16168.txt,2.53201961517334,653,12.578886032104492
271,chunk_23217.txt,2.862938404083252,830,17.512910842895508
272,chunk_31739.txt,2.465803861618042,867,11.772942543029785
273,chunk_17770.txt,2.6619527339935303,979,14.324234008789062
274,chunk_19694.txt,2.6947336196899414,562,14.801575660705566
275,chunk_25915.txt,2.5025556087493896,911,12.213666915893555
276,chunk_58045.txt,3.9250190258026123,104,50.6540412902832
277,chunk_29316.txt,2.754615306854248,1239,15.714994430541992
278,chunk_51190.txt,2.5640666484832764,999,12.988530158996582
279,chunk_62675.txt,2.910780906677246,1638,18.371139526367188
280,chunk_31823.txt,1.8702898025512695,872,6.490177154541016
281,chunk_26953.txt,3.0311741828918457,1456,20.721548080444336
