Sample,File,Log Likelihood,# of Tokens,Perplexity
211,chunk_60423.txt,2.864659547805786,359,17.543079376220703
212,chunk_14166.txt,2.3679146766662598,841,10.675107955932617
213,chunk_47132.txt,2.070549249649048,541,7.929177284240723
214,chunk_44866.txt,2.4694151878356934,774,11.815534591674805
215,chunk_24269.txt,1.6542346477508545,455,5.229075908660889
216,chunk_28972.txt,2.8195106983184814,1974,16.768644332885742
217,chunk_16345.txt,2.493274211883545,875,12.100831985473633
218,chunk_21687.txt,2.569784641265869,3016,13.063011169433594
219,chunk_12002.txt,2.7564589977264404,763,15.74399471282959
220,chunk_50685.txt,2.686333179473877,873,14.677757263183594
221,chunk_19122.txt,2.4024641513824463,483,11.050373077392578
222,chunk_45738.txt,2.1862411499023438,647,8.901689529418945
223,chunk_40779.txt,2.53212571144104,645,12.580220222473145
224,chunk_44016.txt,2.9857683181762695,621,19.80171012878418
225,chunk_15552.txt,2.965240955352783,797,19.399377822875977
226,chunk_22085.txt,2.8131580352783203,780,16.662456512451172
227,chunk_56810.txt,2.8900399208068848,758,17.994028091430664
228,chunk_26757.txt,2.7492520809173584,550,15.630936622619629
229,chunk_57482.txt,3.148026466369629,368,23.290056228637695
230,chunk_10540.txt,2.71640944480896,496,15.125914573669434
231,chunk_59800.txt,2.7534964084625244,732,15.697421073913574
232,chunk_17943.txt,2.8510801792144775,848,17.30646514892578
233,chunk_54959.txt,2.6163158416748047,902,13.685212135314941
234,chunk_36666.txt,2.6662328243255615,415,14.385673522949219
235,chunk_60790.txt,2.694446325302124,482,14.797324180603027
236,chunk_32909.txt,2.367704153060913,759,10.672860145568848
237,chunk_26639.txt,2.9421839714050293,174,18.957202911376953
238,chunk_57857.txt,2.7349133491516113,832,15.408409118652344
239,chunk_1201.txt,2.318256378173828,874,10.157946586608887
240,chunk_37078.txt,2.616574764251709,802,13.688755989074707
241,chunk_42524.txt,2.8717634677886963,783,17.668148040771484
242,chunk_4029.txt,2.6019041538238525,1038,13.489399909973145
243,chunk_34697.txt,2.8141255378723145,655,16.678585052490234
244,chunk_9789.txt,2.5979909896850586,666,13.43671703338623
245,chunk_6387.txt,3.6979031562805176,362,40.36258316040039
246,chunk_60279.txt,2.3871207237243652,962,10.882116317749023
247,chunk_16915.txt,2.5602669715881348,723,12.939271926879883
248,chunk_31540.txt,2.4366860389709473,797,11.43508243560791
249,chunk_587.txt,1.480531930923462,716,4.395283222198486
250,chunk_50818.txt,2.588259696960449,895,13.306594848632812
251,chunk_2830.txt,2.4910755157470703,559,12.07425594329834
252,chunk_54614.txt,3.003082513809204,836,20.147546768188477
253,chunk_59542.txt,2.297151803970337,1290,9.94581413269043
254,chunk_23370.txt,2.810047149658203,721,16.610700607299805
255,chunk_50372.txt,1.9014971256256104,840,6.695911407470703
256,chunk_36013.txt,2.8027822971343994,781,16.490463256835938
257,chunk_28703.txt,3.2221264839172363,630,25.081398010253906
258,chunk_26782.txt,2.7934906482696533,817,16.33795166015625
259,chunk_949.txt,2.667449712753296,806,14.403189659118652
260,chunk_8509.txt,2.4624695777893066,942,11.733753204345703
261,chunk_28295.txt,2.784794807434082,660,16.19649314880371
262,chunk_7811.txt,5.172626972198486,68,176.3775634765625
263,chunk_52567.txt,2.5691912174224854,1496,13.055261611938477
264,chunk_23629.txt,2.602781295776367,815,13.501236915588379
265,chunk_24595.txt,3.418748617172241,624,30.531185150146484
266,chunk_52527.txt,2.354233503341675,548,10.530055046081543
267,chunk_9808.txt,2.377328395843506,612,10.77607536315918
268,chunk_36151.txt,3.1733016967773438,551,23.886219024658203
269,chunk_5714.txt,3.2071261405944824,131,24.707977294921875
270,chunk_16168.txt,2.524984121322632,671,12.490696907043457
271,chunk_23217.txt,2.8801321983337402,848,17.81662940979004
272,chunk_31739.txt,2.4615468978881836,885,11.722932815551758
273,chunk_17770.txt,2.692399263381958,997,14.767064094543457
274,chunk_19694.txt,2.7251124382019043,580,15.258129119873047
275,chunk_25915.txt,2.5166232585906982,929,12.386699676513672
276,chunk_58045.txt,4.220719814300537,122,68.08247375488281
277,chunk_29316.txt,2.7454564571380615,1257,15.571720123291016
278,chunk_51190.txt,2.586796760559082,1017,13.287141799926758
279,chunk_62675.txt,2.924320936203003,1656,18.621578216552734
280,chunk_31823.txt,1.8908519744873047,890,6.625010967254639
281,chunk_26953.txt,3.0422165393829346,1474,20.951631546020508
282,chunk_8850.txt,2.7015349864959717,843,14.902589797973633
283,chunk_27521.txt,3.0573580265045166,473,21.271286010742188
284,chunk_61872.txt,1.8687418699264526,830,6.480138778686523
285,chunk_22071.txt,3.0861330032348633,465,21.892255783081055
286,chunk_10637.txt,2.7248222827911377,1375,15.253703117370605
287,chunk_53469.txt,2.3252835273742676,853,10.22957992553711
288,chunk_39303.txt,2.6173715591430664,895,13.699666976928711
289,chunk_24680.txt,3.497694492340088,855,33.03919219970703
290,chunk_3977.txt,2.8694956302642822,257,17.62812614440918
291,chunk_8032.txt,2.687371253967285,951,14.693001747131348
292,chunk_20296.txt,2.415914535522461,834,11.200008392333984
293,chunk_43845.txt,2.6181588172912598,589,13.710457801818848
294,chunk_27025.txt,2.535231113433838,894,12.61934757232666
295,chunk_52044.txt,2.6739864349365234,494,14.497648239135742
296,chunk_10348.txt,2.9049453735351562,854,18.264245986938477
297,chunk_34667.txt,2.6315243244171143,581,13.89493465423584
298,chunk_7806.txt,3.1838433742523193,867,24.139352798461914
299,chunk_26653.txt,2.8127758502960205,904,16.65608787536621
300,chunk_36365.txt,3.4314992427825928,1725,30.922969818115234
301,chunk_3739.txt,2.620945692062378,1651,13.748720169067383
302,chunk_4637.txt,2.537369966506958,646,12.646367073059082
303,chunk_23538.txt,2.909003496170044,483,18.338516235351562
304,chunk_38532.txt,2.0454306602478027,575,7.732487678527832
305,chunk_20580.txt,2.552140235900879,1648,12.834543228149414
306,chunk_62924.txt,3.0075643062591553,713,20.238046646118164
307,chunk_23705.txt,2.2600347995758057,874,9.583422660827637
308,chunk_52225.txt,2.2034854888916016,208,9.056525230407715
309,chunk_36558.txt,3.0130362510681152,737,20.349090576171875
310,chunk_58898.txt,2.54600191116333,490,12.756002426147461
311,chunk_60432.txt,2.7088160514831543,708,15.011492729187012
312,chunk_46787.txt,3.4422354698181152,324,31.25675392150879
313,chunk_15969.txt,2.671696424484253,640,14.464487075805664
314,chunk_38127.txt,2.951017141342163,496,19.125396728515625
315,chunk_23085.txt,2.779993772506714,462,16.118921279907227
316,chunk_52855.txt,2.6425626277923584,554,14.049160957336426
317,chunk_55708.txt,3.1211419105529785,485,22.67225456237793
318,chunk_34726.txt,2.4942753314971924,1022,12.112953186035156
319,chunk_1862.txt,3.274404764175415,422,26.427490234375
320,chunk_61555.txt,1.9093570709228516,836,6.748748302459717
321,chunk_51001.txt,2.4124033451080322,618,11.160751342773438
322,chunk_27007.txt,2.9030377864837646,1489,18.22943878173828
323,chunk_33047.txt,2.746734857559204,745,15.591639518737793
324,chunk_32502.txt,2.538334608078003,828,12.65857219696045
325,chunk_14724.txt,2.822314977645874,811,16.81573486328125
326,chunk_45894.txt,3.219506025314331,897,25.01576042175293
327,chunk_49633.txt,2.618173837661743,754,13.710663795471191
328,chunk_18375.txt,2.959573745727539,780,19.28974723815918
329,chunk_50968.txt,2.7169976234436035,821,15.13481330871582
330,chunk_18957.txt,2.5827250480651855,1091,13.233150482177734
331,chunk_59100.txt,2.3476948738098145,207,10.461426734924316
332,chunk_10290.txt,2.9497287273406982,711,19.100770950317383
333,chunk_59641.txt,2.8862476348876953,1215,17.925918579101562
334,chunk_1436.txt,2.805875778198242,573,16.541555404663086
335,chunk_8984.txt,2.825042486190796,501,16.861661911010742
336,chunk_17765.txt,3.0619728565216064,736,21.369674682617188
337,chunk_62487.txt,1.9446187019348145,926,6.990966320037842
338,chunk_60653.txt,2.769699811935425,908,15.953845024108887
339,chunk_50893.txt,2.2277143001556396,669,9.278634071350098
340,chunk_40758.txt,2.6998021602630615,1042,14.876788139343262
341,chunk_35359.txt,2.5831642150878906,865,13.23896312713623
342,chunk_12438.txt,2.697749376296997,807,14.846281051635742
343,chunk_48820.txt,2.5837831497192383,695,13.247159004211426
344,chunk_30254.txt,2.3820669651031494,457,10.827259063720703
